@relation powersupply
@attribute width  numeric
@attribute height numeric
@attribute color  {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}
@data
0.338356,0.341121,16
0.327397,0.331776,17
0.318265,0.317757,18
0.305479,0.327103,19
0.299087,0.294393,20
0.285388,0.28972,21
0.372146,0.373832,22
0.340183,0.331776,23
0.292237,0.28972,0
0.237443,0.247664,1
0.205479,0.205607,2
0.187215,0.196262,3
0.163014,0.172897,4
0.16895,0.17757,5
0.114155,0.102804,6
0.141553,0.121495,7
0.164384,0.17757,8
0.214612,0.21028,9
0.26347,0.233645,10
0.247945,0.242991,11
0.261644,0.257009,12
0.226027,0.238318,13
0.212329,0.214953,14
0.204566,0.200935,15
0.19863,0.191589,16
0.204566,0.205607,17
0.2,0.200935,18
0.213699,0.21028,19
0.250228,0.238318,20
0.254795,0.257009,21
0.350685,0.359813,22
0.350685,0.378505,23
0.284018,0.308411,0
0.242922,0.242991,1
0.208219,0.224299,2
0.188128,0.186916,3
0.179909,0.205607,4
0.211872,0.228972,5
0.230137,0.21028,6
0.33516,0.32243,7
0.544292,0.528037,8
0.66758,0.658879,9
0.672146,0.668224,10
0.694977,0.668224,11
0.676712,0.663551,12
0.63105,0.598131,13
0.612785,0.61215,14
0.648402,0.64486,15
0.6621,0.640187,16
0.630137,0.61215,17
0.587671,0.546729,18
0.551142,0.518692,19
0.464384,0.462617,20
0.43242,0.429907,21
0.450685,0.471963,22
0.409589,0.439252,23
0.374429,0.383178,0
0.310502,0.341121,1
0.283105,0.341121,2
0.263014,0.313084,3
0.250685,0.271028,4
0.253881,0.28972,5
0.23105,0.238318,6
0.36347,0.345794,7
0.573516,0.556075,8
0.696804,0.691589,9
0.710502,0.71028,10
0.696804,0.700935,11
0.705936,0.700935,12
0.628311,0.61215,13
0.642009,0.621495,14
0.669406,0.668224,15
0.678082,0.658879,16
0.645662,0.621495,17
0.572603,0.556075,18
0.540639,0.514019,19
0.481279,0.46729,20
0.440183,0.434579,21
0.508676,0.504673,22
0.472146,0.485981,23
0.384932,0.378505,0
0.334703,0.35514,1
0.252511,0.317757,2
0.252511,0.275701,3
0.251142,0.280374,4
0.257078,0.271028,5
0.238813,0.252336,6
0.383105,0.373832,7
0.587671,0.579439,8
0.696804,0.696262,9
0.715068,0.71028,10
0.715068,0.719626,11
0.70137,0.686916,12
0.642009,0.635514,13
0.637443,0.640187,14
0.66484,0.658879,15
0.696804,0.663551,16
0.646575,0.64486,17
0.589954,0.560748,18
0.544292,0.509346,19
0.471233,0.448598,20
0.457534,0.453271,21
0.489498,0.514019,22
0.484932,0.514019,23
0.415982,0.439252,0
0.329224,0.350467,1
0.288128,0.271028,2
0.274429,0.266355,3
0.260731,0.285047,4
0.288128,0.308411,5
0.219635,0.238318,6
0.37032,0.364486,7
0.557534,0.565421,8
0.694521,0.686916,9
0.752055,0.733645,10
0.729224,0.747664,11
0.683562,0.67757,12
0.6379,0.626168,13
0.665297,0.654206,14
0.678995,0.668224,15
0.688128,0.67757,16
0.651598,0.649533,17
0.491781,0.593458,18
0.555708,0.537383,19
0.496347,0.490654,20
0.473516,0.471963,21
0.464384,0.490654,22
0.505479,0.462617,23
0.414155,0.406542,0
0.336073,0.345794,1
0.340639,0.341121,2
0.290411,0.285047,3
0.290411,0.294393,4
0.26758,0.285047,5
0.290411,0.303738,6
0.386301,0.369159,7
0.578082,0.551402,8
0.742466,0.682243,9
0.715068,0.705607,10
0.70137,0.691589,11
0.692237,0.682243,12
0.651142,0.635514,13
0.655708,0.654206,14
0.669406,0.649533,15
0.70137,0.64486,16
0.646575,0.607477,17
0.596347,0.584112,18
0.53242,0.528037,19
0.477626,0.462617,20
0.459361,0.453271,21
0.486758,0.471963,22
0.482192,0.476636,23
0.422831,0.392523,0
0.358904,0.364486,1
0.299087,0.299065,2
0.271689,0.271028,3
0.257991,0.247664,4
0.2621,0.271028,5
0.216438,0.233645,6
0.280365,0.285047,7
0.399087,0.411215,8
0.46758,0.476636,9
0.499543,0.523364,10
0.494977,0.518692,11
0.490411,0.46729,12
0.417352,0.415888,13
0.371689,0.369159,14
0.353425,0.364486,15
0.371689,0.383178,16
0.371689,0.373832,17
0.357991,0.350467,18
0.403653,0.359813,19
0.339726,0.317757,20
0.316895,0.32243,21
0.415068,0.373832,22
0.351142,0.35514,23
0.320548,0.317757,0
0.279452,0.28972,1
0.250685,0.257009,2
0.19589,0.214953,3
0.218721,0.228972,4
0.214155,0.219626,5
0.188128,0.163551,6
0.1379,0.130841,7
0.183562,0.17757,8
0.229224,0.200935,9
0.256621,0.252336,10
0.265753,0.271028,11
0.256621,0.280374,12
0.242922,0.238318,13
0.215525,0.238318,14
0.215525,0.233645,15
0.210959,0.196262,16
0.215525,0.21028,17
0.252055,0.224299,18
0.247489,0.242991,19
0.247489,0.261682,20
0.311416,0.28972,21
0.375342,0.369159,22
0.357078,0.383178,23
0.320548,0.331776,0
0.27032,0.299065,1
0.229224,0.242991,2
0.229224,0.242991,3
0.210959,0.228972,4
0.252055,0.242991,5
0.210959,0.219626,6
0.407306,0.378505,7
0.576256,0.542056,8
0.699543,0.696262,9
0.726941,0.705607,10
0.726941,0.733645,11
0.708676,0.705607,12
0.663014,0.630841,13
0.643379,0.672897,14
0.676712,0.658879,15
0.699543,0.691589,16
0.66758,0.626168,17
0.589954,0.570093,18
0.557991,0.542056,19
0.489498,0.481308,20
0.480365,0.457944,21
0.526027,0.514019,22
0.512329,0.5,23
0.472146,0.420561,0
0.376256,0.350467,1
0.341553,0.331776,2
0.350685,0.317757,3
0.339269,0.317757,4
0.30411,0.294393,5
0.340639,0.327103,6
0.43653,0.383178,7
0.591781,0.598131,8
0.728767,0.728972,9
0.778995,0.766355,10
0.769863,0.752336,11
0.760731,0.728972,12
0.685388,0.658879,13
0.676256,0.663551,14
0.712785,0.696262,15
0.733333,0.691589,16
0.715068,0.705607,17
0.648858,0.61215,18
0.607763,0.588785,19
0.521005,0.471963,20
0.46621,0.457944,21
0.498174,0.485981,22
0.434247,0.429907,23
0.384018,0.35514,0
0.373516,0.359813,1
0.30137,0.28972,2
0.324658,0.313084,3
0.281279,0.257009,4
0.345205,0.271028,5
0.313242,0.308411,6
0.422831,0.411215,7
0.591781,0.565421,8
0.724201,0.696262,9
0.7379,0.714953,10
0.7379,0.738318,11
0.719635,0.700935,12
0.678539,0.640187,13
0.632877,0.654206,14
0.660274,0.654206,15
0.692237,0.658879,16
0.683105,0.626168,17
0.614612,0.574766,18
0.559817,0.523364,19
0.491324,0.46729,20
0.49589,0.462617,21
0.523288,0.509346,22
0.500457,0.5,23
0.442009,0.415888,0
0.351142,0.341121,1
0.319178,0.303738,2
0.344749,0.336449,3
0.305023,0.280374,4
0.310502,0.28972,5
0.351598,0.359813,6
0.442922,0.411215,7
0.593607,0.579439,8
0.73516,0.686916,9
0.757991,0.728972,10
0.780822,0.733645,11
0.730594,0.719626,12
0.694064,0.64486,13
0.689498,0.640187,14
0.694064,0.668224,15
0.716895,0.668224,16
0.666667,0.621495,17
0.611872,0.542056,18
0.575342,0.53271,19
0.497717,0.476636,20
0.506849,0.46729,21
0.497717,0.490654,22
0.493151,0.485981,23
0.424658,0.443925,0
0.331507,0.350467,1
0.331507,0.317757,2
0.29589,0.303738,3
0.294521,0.280374,4
0.294521,0.294393,5
0.321918,0.341121,6
0.414155,0.406542,7
0.591324,0.551402,8
0.687671,0.682243,9
0.719635,0.686916,10
0.715068,0.672897,11
0.70137,0.616822,12
0.619178,0.598131,13
0.632877,0.593458,14
0.646575,0.616822,15
0.646575,0.602804,16
0.619178,0.579439,17
0.550685,0.53271,18
0.491324,0.46729,19
0.418265,0.397196,20
0.422831,0.406542,21
0.49589,0.457944,22
0.450228,0.457944,23
0.428767,0.443925,0
0.355708,0.303738,1
0.278082,0.271028,2
0.278082,0.247664,3
0.255251,0.233645,4
0.255251,0.238318,5
0.263927,0.257009,6
0.268493,0.224299,7
0.346119,0.336449,8
0.423744,0.401869,9
0.419178,0.425234,10
0.406393,0.420561,11
0.39726,0.392523,12
0.342466,0.364486,13
0.305936,0.299065,14
0.296804,0.294393,15
0.310502,0.313084,16
0.315068,0.308411,17
0.305936,0.308411,18
0.305936,0.299065,19
0.296804,0.252336,20
0.305936,0.275701,21
0.356164,0.336449,22
0.324201,0.303738,23
0.294521,0.271028,0
0.257991,0.238318,1
0.221461,0.205607,2
0.19863,0.186916,3
0.194064,0.172897,4
0.189498,0.172897,5
0.189498,0.182243,6
0.112329,0.107477,7
0.148858,0.140187,8
0.185388,0.168224,9
0.212785,0.196262,10
0.23105,0.21028,11
0.212785,0.205607,12
0.203653,0.191589,13
0.185388,0.149533,14
0.185388,0.172897,15
0.171689,0.158879,16
0.171689,0.135514,17
0.176256,0.149533,18
0.189954,0.17757,19
0.221918,0.21028,20
0.276712,0.271028,21
0.322374,0.317757,22
0.317808,0.313084,23
0.266667,0.261682,0
0.226484,0.228972,1
0.208219,0.21028,2
0.185388,0.17757,3
0.189954,0.17757,4
0.185388,0.172897,5
0.240183,0.224299,6
0.263014,0.266355,7
0.418265,0.38785,8
0.505936,0.490654,9
0.524201,0.504673,10
0.524201,0.504673,11
0.505936,0.5,12
0.469406,0.476636,13
0.460274,0.471963,14
0.456621,0.471963,15
0.474886,0.476636,16
0.452055,0.425234,17
0.418721,0.401869,18
0.373059,0.359813,19
0.327397,0.317757,20
0.359361,0.331776,21
0.386758,0.392523,22
0.359361,0.345794,23
0.273059,0.285047,0
0.222831,0.233645,1
0.181735,0.21028,2
0.186301,0.205607,3
0.177169,0.196262,4
0.181735,0.200935,5
0.227397,0.242991,6
0.254795,0.280374,7
0.373516,0.369159,8
0.492237,0.457944,9
0.505936,0.495327,10
0.515068,0.537383,11
0.496804,0.504673,12
0.446575,0.457944,13
0.446575,0.453271,14
0.451142,0.462617,15
0.455708,0.476636,16
0.442009,0.439252,17
0.410046,0.397196,18
0.368037,0.373832,19
0.33242,0.32243,20
0.314155,0.303738,21
0.378082,0.359813,22
0.396347,0.401869,23
0.327397,0.336449,0
0.248858,0.257009,1
0.207763,0.219626,2
0.194064,0.21028,3
0.194064,0.214953,4
0.189498,0.196262,5
0.267123,0.242991,6
0.242009,0.257009,7
0.365297,0.364486,8
0.4621,0.481308,9
0.494064,0.542056,10
0.494064,0.514019,11
0.503196,0.5,12
0.446119,0.462617,13
0.459817,0.453271,14
0.441553,0.476636,15
0.43242,0.471963,16
0.422831,0.425234,17
0.384475,0.397196,18
0.352511,0.364486,19
0.297717,0.303738,20
0.315525,0.331776,21
0.384018,0.392523,22
0.37032,0.397196,23
0.277169,0.280374,0
0.258904,0.275701,1
0.208676,0.21028,2
0.194977,0.205607,3
0.190411,0.200935,4
0.190411,0.205607,5
0.240639,0.247664,6
0.238356,0.266355,7
0.347945,0.383178,8
0.453425,0.5,9
0.484932,0.509346,10
0.494064,0.509346,11
0.479452,0.509346,12
0.442922,0.453271,13
0.424658,0.471963,14
0.430594,0.471963,15
0.448858,0.481308,16
0.412329,0.420561,17
0.380365,0.420561,18
0.3621,0.38785,19
0.311872,0.317757,20
0.396347,0.397196,21
0.432877,0.401869,22
0.364384,0.359813,23
0.296804,0.303738,0
0.236986,0.252336,1
0.216438,0.228972,2
0.214155,0.219626,3
0.210959,0.214953,4
0.207763,0.214953,5
0.253425,0.247664,6
0.244292,0.257009,7
0.351598,0.364486,8
0.442922,0.457944,9
0.468037,0.495327,10
0.46347,0.5,11
0.449772,0.476636,12
0.40411,0.425234,13
0.394977,0.397196,14
0.39726,0.406542,15
0.410959,0.415888,16
0.388128,0.401869,17
0.3379,0.350467,18
0.342466,0.32243,19
0.260274,0.266355,20
0.324201,0.313084,21
0.333333,0.345794,22
0.296804,0.285047,23
0.243379,0.257009,0
0.211416,0.200935,1
0.174886,0.196262,2
0.181735,0.196262,3
0.185845,0.186916,4
0.1621,0.168224,5
0.178995,0.182243,6
0.142466,0.149533,7
0.174429,0.219626,8
0.265753,0.285047,9
0.284018,0.303738,10
0.297717,0.308411,11
0.27032,0.275701,12
0.249772,0.242991,13
0.222374,0.219626,14
0.210959,0.214953,15
0.252055,0.257009,16
0.229224,0.238318,17
0.215525,0.214953,18
0.201826,0.200935,19
0.199543,0.21028,20
0.226941,0.219626,21
0.272603,0.271028,22
0.240639,0.242991,23
0.210959,0.200935,0
0.169863,0.17757,1
0.156164,0.14486,2
0.128767,0.140187,3
0.105936,0.126168,4
0.119635,0.130841,5
0.135616,0.140187,6
0.052511,0.060748,7
0.079909,0.084112,8
0.121005,0.121495,9
0.136986,0.158879,10
0.155251,0.14486,11
0.146119,0.135514,12
0.141553,0.135514,13
0.121005,0.116822,14
0.10274,0.116822,15
0.105023,0.116822,16
0.113699,0.116822,17
0.127397,0.14486,18
0.128311,0.14486,19
0.151142,0.154206,20
0.229224,0.224299,21
0.250228,0.257009,22
0.254795,0.242991,23
0.185845,0.205607,0
0.182648,0.172897,1
0.159817,0.14486,2
0.155251,0.140187,3
0.03653,0.14486,4
0.155251,0.154206,5
0.187215,0.182243,6
0.296804,0.154206,7
0.393151,0.224299,8
0.479909,0.327103,9
0.475342,0.313084,10
0.511872,0.327103,11
0.498174,0.336449,12
0.477626,0.313084,13
0.459361,0.32243,14
0.445662,0.299065,15
0.43653,0.303738,16
0.427397,0.252336,17
0.4,0.252336,18
0.349772,0.242991,19
0.326484,0.191589,20
0.346119,0.224299,21
0.357534,0.257009,22
0.350685,0.233645,23
0.309589,0.200935,0
0.263014,0.172897,1
0.26758,0.14486,2
0.241096,0.130841,3
0.26484,0.130841,4
0.269406,0.135514,5
0.292237,0.172897,6
0.292237,0.140187,7
0.397717,0.233645,8
0.463927,0.308411,9
0.498174,0.317757,10
0.508219,0.32243,11
0.489954,0.313084,12
0.456164,0.303738,13
0.402283,0.261682,14
0.438356,0.247664,15
0.432877,0.275701,16
0.387215,0.266355,17
0.394064,0.280374,18
0.330137,0.261682,19
0.33242,0.224299,20
0.375799,0.275701,21
0.359817,0.257009,22
0.327854,0.224299,23
0.293607,0.200935,0
0.23105,0.154206,1
0.244749,0.130841,2
0.190868,0.11215,3
0.225571,0.116822,4
0.243836,0.126168,5
0.3,0.158879,6
0.276256,0.135514,7
0.381279,0.205607,8
0.437443,0.252336,9
0.460274,0.294393,10
0.455708,0.299065,11
0.442009,0.28972,12
0.404566,0.275701,13
0.411416,0.257009,14
0.406849,0.242991,15
0.393151,0.247664,16
0.37032,0.238318,17
0.33242,0.219626,18
0.323288,0.196262,19
0.291324,0.17757,20
0.338356,0.219626,21
0.374886,0.261682,22
0.319178,0.228972,23
0.319178,0.17757,0
0.241553,0.168224,1
0.223288,0.135514,2
0.241553,0.149533,3
0.211872,0.130841,4
0.243836,0.14486,5
0.268037,0.172897,6
0.277169,0.149533,7
0.361644,0.224299,8
0.425114,0.275701,9
0.439726,0.285047,10
0.449772,0.299065,11
0.448858,0.28972,12
0.426027,0.280374,13
0.412329,0.233645,14
0.407763,0.257009,15
0.403196,0.275701,16
0.371233,0.252336,17
0.343836,0.224299,18
0.343836,0.219626,19
0.293607,0.186916,20
0.39863,0.271028,21
0.375799,0.285047,22
0.339269,0.247664,23
0.287671,0.191589,0
0.250228,0.172897,1
0.247489,0.149533,2
0.227397,0.154206,3
0.234247,0.14486,4
0.246575,0.154206,5
0.278539,0.182243,6
0.276256,0.163551,7
0.431507,0.261682,8
0.442466,0.327103,9
0.453881,0.32243,10
0.458447,0.313084,11
0.408219,0.299065,12
0.417352,0.294393,13
0.385388,0.257009,14
0.383105,0.252336,15
0.367123,0.252336,16
0.348858,0.233645,17
0.207306,0.214953,18
0.20274,0.205607,19
0.175342,0.172897,20
0.2621,0.247664,21
0.234703,0.233645,22
0.207306,0.214953,23
0.175342,0.191589,0
0.134247,0.149533,1
0.119178,0.121495,2
0.108676,0.135514,3
0.092694,0.11215,4
0.109132,0.121495,5
0.113242,0.130841,6
0.076712,0.102804,7
0.149772,0.130841,8
0.168037,0.186916,9
0.186301,0.21028,10
0.190868,0.21028,11
0.16347,0.191589,12
0.136073,0.149533,13
0.126941,0.116822,14
0.091781,0.093458,15
0.114612,0.135514,16
0.093151,0.121495,17
0.104566,0.126168,18
0.113699,0.135514,19
0.106849,0.126168,20
0.211872,0.219626,21
0.189041,0.200935,22
0.179909,0.200935,23
0.139726,0.172897,0
0.101826,0.11215,1
0.063014,0.107477,2
0.063927,0.079439,3
0.068493,0.093458,4
0.068493,0.093458,5
0.068493,0.093458,6
0,0.009346,7
0.031963,0.042056,8
0.054795,0.051402,9
0.082192,0.060748,10
0.086758,0.079439,11
0.082192,0.051402,12
0.068493,0.056075,13
0.059361,0.056075,14
0.040639,0.046729,15
0.031507,0.042056,16
0.045205,0.056075,17
0.045205,0.065421,18
0.06347,0.060748,19
0.077169,0.042056,20
0.177626,0.196262,21
0.16621,0.182243,22
0.159361,0.168224,23
0.154795,0.154206,0
0.118265,0.130841,1
0.104566,0.116822,2
0.081735,0.093458,3
0.081735,0.088785,4
0.104566,0.107477,5
0.111416,0.126168,6
0.072603,0.084112,7
0.135616,0.135514,8
0.175799,0.172897,9
0.183562,0.182243,10
0.207306,0.205607,11
0.211872,0.191589,12
0.170776,0.191589,13
0.161644,0.163551,14
0.16347,0.163551,15
0.158904,0.154206,16
0.140639,0.149533,17
0.145205,0.163551,18
0.149772,0.158879,19
0.182192,0.158879,20
0.225571,0.219626,21
0.198174,0.200935,22
0.175342,0.17757,23
0.164384,0.168224,0
0.108676,0.126168,1
0.085845,0.107477,2
0.06758,0.093458,3
0.076712,0.093458,4
0.081279,0.107477,5
0.085845,0.107477,6
0.030594,0.018692,7
0.039726,0.051402,8
0.086758,0.079439,9
0.084932,0.074766,10
0.105023,0.102804,11
0.094064,0.093458,12
0.073973,0.065421,13
0.062557,0.056075,14
0.052968,0.046729,15
0.059817,0.084112,16
0.082648,0.088785,17
0.069863,0.074766,18
0.078995,0.084112,19
0.092694,0.093458,20
0.197717,0.219626,21
0.208676,0.247664,22
0.194977,0.191589,23
0.147032,0.196262,0
0.108676,0.135514,1
0.100457,0.126168,2
0.100913,0.116822,3
0.094064,0.102804,4
0.076256,0.121495,5
0.126484,0.135514,6
0.089954,0.084112,7
0.163014,0.168224,8
0.222374,0.224299,9
0.251598,0.261682,10
0.247032,0.252336,11
0.260731,0.28972,12
0.224201,0.224299,13
0.215068,0.242991,14
0.219635,0.233645,15
0.199087,0.224299,16
0.20137,0.205607,17
0.178539,0.168224,18
0.187671,0.182243,19
0.169406,0.163551,20
0.265297,0.252336,21
0.250685,0.238318,22
0.218721,0.271028,23
0.182192,0.17757,0
0.145662,0.135514,1
0.118721,0.121495,2
0.109589,0.126168,3
0.099087,0.121495,4
0.108219,0.130841,5
0.13105,0.107477,6
0.112785,0.126168,7
0.20411,0.196262,8
0.236073,0.242991,9
0.247945,0.238318,10
0.241096,0.238318,11
0.234703,0.280374,12
0.202283,0.228972,13
0.193607,0.191589,14
0.190411,0.17757,15
0.181279,0.196262,16
0.182192,0.172897,17
0.159361,0.158879,18
0.154795,0.149533,19
0.141096,0.130841,20
0.241553,0.247664,21
0.214155,0.214953,22
0.205023,0.21028,23
0.153425,0.168224,0
0.121461,0.135514,1
0.116895,0.107477,2
0.104566,0.11215,3
0.1,0.093458,4
0.10274,0.11215,5
0.127854,0.126168,6
0.150685,0.121495,7
0.165297,0.17757,8
0.23379,0.242991,9
0.238356,0.261682,10
0.265753,0.275701,11
0.23242,0.228972,12
0.207306,0.228972,13
0.193607,0.191589,14
0.177169,0.191589,15
0.195434,0.186916,16
0.175799,0.196262,17
0.169863,0.17757,18
0.1621,0.17757,19
0.152055,0.130841,20
0.261644,0.233645,21
0.238813,0.219626,22
0.179452,0.186916,23
0.153425,0.17757,0
0.112329,0.135514,1
0.09726,0.11215,2
0.078082,0.107477,3
0.094064,0.093458,4
0.091324,0.116822,5
0.109589,0.116822,6
0.052511,0.079439,7
0.084475,0.107477,8
0.130137,0.154206,9
0.157534,0.172897,10
0.143836,0.154206,11
0.150685,0.154206,12
0.136986,0.140187,13
0.121005,0.121495,14
0.093607,0.107477,15
0.118721,0.126168,16
0.114155,0.116822,17
0.121918,0.135514,18
0.156621,0.121495,19
0.136986,0.140187,20
0.239269,0.247664,21
0.221005,0.238318,22
0.189041,0.186916,23
0.156621,0.154206,0
0.124658,0.149533,1
0.101826,0.121495,2
0.092694,0.098131,3
0.074429,0.098131,4
0.078995,0.098131,5
0.09726,0.116822,6
0.010502,0.023364,7
0.028767,0.028037,8
0.081279,0.102804,9
0.099543,0.107477,10
0.10411,0.130841,11
0.108676,0.107477,12
0.081279,0.088785,13
0.076712,0.088785,14
0.065297,0.084112,15
0.074429,0.084112,16
0.060731,0.070093,17
0.083562,0.088785,18
0.083562,0.098131,19
0.124658,0.121495,20
0.243379,0.247664,21
0.243379,0.233645,22
0.181735,0.219626,23
0.173059,0.191589,0
0.131963,0.158879,1
0.118265,0.130841,2
0.095434,0.107477,3
0.104566,0.11215,4
0.104566,0.116822,5
0.145662,0.163551,6
0.118265,0.168224,7
0.255251,0.261682,8
0.300913,0.336449,9
0.360274,0.35514,10
0.353425,0.383178,11
0.339726,0.373832,12
0.310502,0.341121,13
0.324201,0.35514,14
0.319635,0.350467,15
0.30137,0.317757,16
0.26484,0.308411,17
0.239726,0.285047,18
0.244292,0.266355,19
0.239726,0.266355,20
0.321918,0.317757,21
0.273516,0.299065,22
0.227854,0.257009,23
0.189498,0.214953,0
0.171233,0.186916,1
0.141096,0.154206,2
0.139269,0.163551,3
0.113242,0.135514,4
0.134247,0.158879,5
0.16621,0.196262,6
0.154338,0.17757,7
0.268493,0.303738,8
0.326027,0.369159,9
0.348858,0.378505,10
0.357991,0.373832,11
0.355708,0.369159,12
0.319635,0.350467,13
0.30274,0.32243,14
0.310959,0.336449,15
0.301826,0.32243,16
0.29726,0.308411,17
0.301826,0.261682,18
0.256164,0.280374,19
0.228767,0.242991,20
0.320091,0.350467,21
0.288128,0.299065,22
0.256164,0.275701,23
0.205936,0.228972,0
0.114612,0.186916,1
0.142009,0.154206,2
0.123744,0.158879,3
0.137443,0.149533,4
0.144292,0.163551,5
0.180822,0.200935,6
0.190411,0.191589,7
0.295434,0.317757,8
0.334703,0.35514,9
0.358904,0.392523,10
0.343836,0.397196,11
0.368037,0.378505,12
0.317808,0.345794,13
0.317808,0.364486,14
0.313242,0.369159,15
0.317808,0.341121,16
0.319635,0.308411,17
0.283105,0.308411,18
0.265753,0.294393,19
0.252055,0.261682,20
0.338813,0.369159,21
0.311416,0.32243,22
0.259361,0.294393,23
0.227397,0.247664,0
0.183562,0.200935,1
0.150685,0.168224,2
0.141553,0.158879,3
0.136986,0.154206,4
0.156164,0.17757,5
0.160731,0.228972,6
0.19726,0.219626,7
0.265753,0.317757,8
0.356164,0.383178,9
